workerid,trial_number,trial_type,property,prevalence,animal,rt,property_index,animal_index
2,1,priors,carry Lyme disease,70,Ticks,26.027,13,3
2,1,priors,carry Lyme disease,0,Swans,26.027,13,4
2,1,priors,carry Lyme disease,0,Kangaroos,26.027,13,5
2,1,priors,carry Lyme disease,0,Monkeys,26.027,13,6
2,1,priors,carry Lyme disease,0,Owls,26.027,13,7
2,1,priors,carry Lyme disease,0,Jaguars,26.027,13,8
2,1,priors,carry Lyme disease,0,Bees,26.027,13,9
2,1,priors,carry Lyme disease,0,Sloths,26.027,13,10
2,1,priors,are full-grown,70,Tigers,23.446,14,0
2,1,priors,are full-grown,70,Sharks,23.446,14,1
2,1,priors,are full-grown,70,Leopards,23.446,14,2
2,1,priors,are full-grown,70,Ticks,23.446,14,3
2,1,priors,are full-grown,70,Swans,23.446,14,4
2,1,priors,are full-grown,70,Kangaroos,23.446,14,5
2,1,priors,are full-grown,70,Monkeys,23.446,14,6
2,1,priors,are full-grown,70,Owls,23.446,14,7
2,1,priors,are full-grown,70,Jaguars,23.446,14,8
2,1,priors,are full-grown,70,Bees,23.446,14,9
2,1,priors,are full-grown,70,Sloths,23.446,14,10
2,1,priors,eat people,0,Tigers,27.206,15,0
2,1,priors,eat people,70,Sharks,27.206,15,1
2,1,priors,eat people,0,Leopards,27.206,15,2
2,1,priors,eat people,100,Ticks,27.206,15,3
2,1,priors,eat people,0,Swans,27.206,15,4
2,1,priors,eat people,0,Kangaroos,27.206,15,5
2,1,priors,eat people,2,Monkeys,27.206,15,6
2,1,priors,eat people,0,Owls,27.206,15,7
2,1,priors,eat people,0,Jaguars,27.206,15,8
2,1,priors,eat people,0,Bees,27.206,15,9
2,1,priors,eat people,0,Sloths,27.206,15,10
3,0,priors,have wings,0,Kangaroos,12.858,0,0
3,0,priors,have wings,100,Mosquitos,12.858,0,1
3,0,priors,have wings,100,Ducks,12.858,0,2
3,0,priors,have wings,0,Lions,12.858,0,3
3,0,priors,have wings,0,Leopards,12.858,0,4
3,0,priors,have wings,100,Cardinals,12.858,0,5
3,0,priors,have wings,0,Rabbits,12.858,0,6
3,0,priors,have wings,0,Deer,12.858,0,7
3,0,priors,have wings,0,Cows,12.858,0,8
3,0,priors,have wings,100,Bees,12.858,0,9
3,0,priors,have wings,100,Pigeons,12.858,0,10
3,0,priors,carry malaria,0,Kangaroos,27.228,1,0
3,0,priors,carry malaria,15,Mosquitos,27.228,1,1
3,0,priors,carry malaria,0,Ducks,27.228,1,2
3,0,priors,carry malaria,0,Lions,27.228,1,3
3,0,priors,carry malaria,0,Leopards,27.228,1,4
3,0,priors,carry malaria,0,Cardinals,27.228,1,5
3,0,priors,carry malaria,0,Rabbits,27.228,1,6
3,0,priors,carry malaria,0,Deer,27.228,1,7
3,0,priors,carry malaria,0,Cows,27.228,1,8
3,0,priors,carry malaria,0,Bees,27.228,1,9
3,0,priors,carry malaria,0,Pigeons,27.228,1,10
3,0,priors,have manes,1,Kangaroos,15.71,2,0
3,0,priors,have manes,0,Mosquitos,15.71,2,1
3,0,priors,have manes,0,Ducks,15.71,2,2
3,0,priors,have manes,40,Lions,15.71,2,3
3,0,priors,have manes,0,Leopards,15.71,2,4
3,0,priors,have manes,0,Cardinals,15.71,2,5
3,0,priors,have manes,0,Rabbits,15.71,2,6
3,0,priors,have manes,0,Deer,15.71,2,7
3,0,priors,have manes,0,Cows,15.71,2,8
3,0,priors,have manes,0,Bees,15.71,2,9
3,0,priors,have manes,0,Pigeons,15.71,2,10
3,0.333333333333,priors,are red,0,Kangaroos,15.534,3,0
3,0.333333333333,priors,are red,0,Mosquitos,15.534,3,1
3,0.333333333333,priors,are red,5,Ducks,15.534,3,2
3,0.333333333333,priors,are red,0,Lions,15.534,3,3
3,0.333333333333,priors,are red,0,Leopards,15.534,3,4
3,0.333333333333,priors,are red,100,Cardinals,15.534,3,5
3,0.333333333333,priors,are red,0,Rabbits,15.534,3,6
3,0.333333333333,priors,are red,1,Deer,15.534,3,7
3,0.333333333333,priors,are red,0,Cows,15.534,3,8
3,0.333333333333,priors,are red,0,Bees,15.534,3,9
3,0.333333333333,priors,are red,0,Pigeons,15.534,3,10
3,0.166666666667,priors,have spots,1,Kangaroos,22.666,4,0
3,0.166666666667,priors,have spots,0,Mosquitos,22.666,4,1
3,0.166666666667,priors,have spots,1,Ducks,22.666,4,2
3,0.166666666667,priors,have spots,0,Lions,22.666,4,3
3,0.166666666667,priors,have spots,100,Leopards,22.666,4,4
3,0.166666666667,priors,have spots,0,Cardinals,22.666,4,5
3,0.166666666667,priors,have spots,1,Rabbits,22.666,4,6
3,0.166666666667,priors,have spots,1,Deer,22.666,4,7
3,0.166666666667,priors,have spots,40,Cows,22.666,4,8
3,0.166666666667,priors,have spots,0,Bees,22.666,4,9
3,0.166666666667,priors,have spots,0,Pigeons,22.666,4,10
3,0,priors,are female,50,Kangaroos,13.866,5,0
3,0,priors,are female,50,Mosquitos,13.866,5,1
3,0,priors,are female,50,Ducks,13.866,5,2
3,0,priors,are female,50,Lions,13.866,5,3
3,0,priors,are female,50,Leopards,13.866,5,4
3,0,priors,are female,50,Cardinals,13.866,5,5
3,0,priors,are female,50,Rabbits,13.866,5,6
3,0,priors,are female,50,Deer,13.866,5,7
3,0,priors,are female,50,Cows,13.866,5,8
3,0,priors,are female,50,Bees,13.866,5,9
3,0,priors,are female,50,Pigeons,13.866,5,10
3,1,priors,have pouches,50,Kangaroos,27.763,6,0
3,1,priors,have pouches,0,Mosquitos,27.763,6,1
3,1,priors,have pouches,0,Ducks,27.763,6,2
3,1,priors,have pouches,0,Lions,27.763,6,3
3,1,priors,have pouches,0,Leopards,27.763,6,4
3,1,priors,have pouches,0,Cardinals,27.763,6,5
3,1,priors,have pouches,0,Rabbits,27.763,6,6
3,1,priors,have pouches,0,Deer,27.763,6,7
3,1,priors,have pouches,0,Cows,27.763,6,8
3,1,priors,have pouches,0,Bees,27.763,6,9
3,1,priors,have pouches,0,Pigeons,27.763,6,10
3,1,priors,are full-grown,40,Kangaroos,18.689,7,0
3,1,priors,are full-grown,40,Mosquitos,18.689,7,1
3,1,priors,are full-grown,40,Ducks,18.689,7,2
3,1,priors,are full-grown,40,Lions,18.689,7,3
3,1,priors,are full-grown,40,Leopards,18.689,7,4
3,1,priors,are full-grown,40,Cardinals,18.689,7,5
3,1,priors,are full-grown,40,Rabbits,18.689,7,6
3,1,priors,are full-grown,40,Deer,18.689,7,7
3,1,priors,are full-grown,40,Cows,18.689,7,8
3,1,priors,are full-grown,40,Bees,18.689,7,9
3,1,priors,are full-grown,40,Pigeons,18.689,7,10
3,1,priors,attacks swimmers,1,Ticks,16.68,8,0
3,1,priors,attacks swimmers,1,Sharks,16.68,8,1
3,1,priors,attacks swimmers,0,Swans,16.68,8,2
3,1,priors,attacks swimmers,0,Tigers,16.68,8,3
3,1,priors,attacks swimmers,0,Peacocks,16.68,8,4
3,1,priors,attacks swimmers,0,Robins,16.68,8,5
3,1,priors,attacks swimmers,0,Horses,16.68,8,6
3,1,priors,attacks swimmers,0,Flamingos,16.68,8,7
3,1,priors,attacks swimmers,0,Rats,16.68,8,8
3,1,priors,attacks swimmers,0,Hamsters,16.68,8,9
3,1,priors,attacks swimmers,0,Tuna,16.68,8,10
3,1,priors,are juveline,60,Ticks,10.862,9,0
3,1,priors,are juveline,60,Sharks,10.862,9,1
3,1,priors,are juveline,60,Swans,10.862,9,2
3,1,priors,are juveline,60,Tigers,10.862,9,3
3,1,priors,are juveline,60,Peacocks,10.862,9,4
3,1,priors,are juveline,60,Robins,10.862,9,5
3,1,priors,are juveline,60,Horses,10.862,9,6
3,1,priors,are juveline,60,Flamingos,10.862,9,7
3,1,priors,are juveline,60,Rats,10.862,9,8
3,1,priors,are juveline,60,Hamsters,10.862,9,9
3,1,priors,are juveline,60,Tuna,10.862,9,10
3,1,priors,carry Lyme disease,20,Ticks,11.053,10,0
3,1,priors,carry Lyme disease,0,Sharks,11.053,10,1
3,1,priors,carry Lyme disease,0,Swans,11.053,10,2
3,1,priors,carry Lyme disease,0,Tigers,11.053,10,3
3,1,priors,carry Lyme disease,0,Peacocks,11.053,10,4
3,1,priors,carry Lyme disease,0,Robins,11.053,10,5
3,1,priors,carry Lyme disease,0,Horses,11.053,10,6
3,1,priors,carry Lyme disease,0,Flamingos,11.053,10,7
3,1,priors,carry Lyme disease,0,Rats,11.053,10,8
3,1,priors,carry Lyme disease,0,Hamsters,11.053,10,9
3,1,priors,carry Lyme disease,0,Tuna,11.053,10,10
3,1,priors,have beautiful feathers,0,Ticks,31.016,11,0
3,1,priors,have beautiful feathers,0,Sharks,31.016,11,1
3,1,priors,have beautiful feathers,100,Swans,31.016,11,2
3,1,priors,have beautiful feathers,0,Tigers,31.016,11,3
3,1,priors,have beautiful feathers,100,Peacocks,31.016,11,4
3,1,priors,have beautiful feathers,100,Robins,31.016,11,5
3,1,priors,have beautiful feathers,0,Horses,31.016,11,6
3,1,priors,have beautiful feathers,100,Flamingos,31.016,11,7
3,1,priors,have beautiful feathers,0,Rats,31.016,11,8
3,1,priors,have beautiful feathers,0,Hamsters,31.016,11,9
3,1,priors,have beautiful feathers,0,Tuna,31.016,11,10
3,1,priors,eat people,0,Ticks,18.783,12,0
3,1,priors,eat people,1,Sharks,18.783,12,1
3,1,priors,eat people,0,Swans,18.783,12,2
3,1,priors,eat people,1,Tigers,18.783,12,3
3,1,priors,eat people,0,Peacocks,18.783,12,4
3,1,priors,eat people,0,Robins,18.783,12,5
3,1,priors,eat people,0,Horses,18.783,12,6
3,1,priors,eat people,0,Flamingos,18.783,12,7
3,1,priors,eat people,2,Rats,18.783,12,8
3,1,priors,eat people,0,Hamsters,18.783,12,9
3,1,priors,eat people,0,Tuna,18.783,12,10
3,1,priors,are white,0,Ticks,21.133,13,0
3,1,priors,are white,3,Sharks,21.133,13,1
3,1,priors,are white,65,Swans,21.133,13,2
3,1,priors,are white,0,Tigers,21.133,13,3
3,1,priors,are white,0,Peacocks,21.133,13,4
3,1,priors,are white,0,Robins,21.133,13,5
3,1,priors,are white,0,Horses,21.133,13,6
3,1,priors,are white,0,Flamingos,21.133,13,7
3,1,priors,are white,5,Rats,21.133,13,8
3,1,priors,are white,5,Hamsters,21.133,13,9
3,1,priors,are white,0,Tuna,21.133,13,10
3,1,priors,lay eggs,50,Ticks,22.024,14,0
3,1,priors,lay eggs,0,Sharks,22.024,14,1
3,1,priors,lay eggs,50,Swans,22.024,14,2
3,1,priors,lay eggs,0,Tigers,22.024,14,3
3,1,priors,lay eggs,50,Peacocks,22.024,14,4
3,1,priors,lay eggs,50,Robins,22.024,14,5
3,1,priors,lay eggs,0,Horses,22.024,14,6
3,1,priors,lay eggs,50,Flamingos,22.024,14,7
3,1,priors,lay eggs,0,Rats,22.024,14,8
3,1,priors,lay eggs,0,Hamsters,22.024,14,9
3,1,priors,lay eggs,50,Tuna,22.024,14,10
3,1,priors,are male,50,Ticks,10.454,15,0
3,1,priors,are male,50,Sharks,10.454,15,1
3,1,priors,are male,50,Swans,10.454,15,2
3,1,priors,are male,50,Tigers,10.454,15,3
3,1,priors,are male,50,Peacocks,10.454,15,4
3,1,priors,are male,50,Robins,10.454,15,5
3,1,priors,are male,50,Horses,10.454,15,6
3,1,priors,are male,50,Flamingos,10.454,15,7
3,1,priors,are male,50,Rats,10.454,15,8
3,1,priors,are male,50,Hamsters,10.454,15,9
3,1,priors,are male,50,Tuna,10.454,15,10
4,0,priors,have manes,0,Mosquitos,25.304,0,0
4,0,priors,have manes,10,Leopards,25.304,0,1
4,0,priors,have manes,20,Tigers,25.304,0,2
4,0,priors,have manes,0,Sharks,25.304,0,3
4,0,priors,have manes,0,Peacocks,25.304,0,4
4,0,priors,have manes,50,Lions,25.304,0,5
4,0,priors,have manes,0,Bears,25.304,0,6
4,0,priors,have manes,0,Turkeys,25.304,0,7
4,0,priors,have manes,0,Fish,25.304,0,8
4,0,priors,have manes,0,Chickens,25.304,0,9
4,0,priors,have manes,0,Dogs,25.304,0,10
4,0,priors,eat people,100,Mosquitos,27.909,1,0
4,0,priors,eat people,10,Leopards,27.909,1,1
4,0,priors,eat people,20,Tigers,27.909,1,2
4,0,priors,eat people,30,Sharks,27.909,1,3
4,0,priors,eat people,0,Peacocks,27.909,1,4
4,0,priors,eat people,20,Lions,27.909,1,5
4,0,priors,eat people,30,Bears,27.909,1,6
4,0,priors,eat people,0,Turkeys,27.909,1,7
4,0,priors,eat people,10,Fish,27.909,1,8
4,0,priors,eat people,0,Chickens,27.909,1,9
4,0,priors,eat people,0,Dogs,27.909,1,10
4,0,priors,are male,50,Mosquitos,22.51,2,0
4,0,priors,are male,50,Leopards,22.51,2,1
4,0,priors,are male,50,Tigers,22.51,2,2
4,0,priors,are male,50,Sharks,22.51,2,3
4,0,priors,are male,50,Peacocks,22.51,2,4
4,0,priors,are male,50,Lions,22.51,2,5
4,0,priors,are male,50,Bears,22.51,2,6
4,0,priors,are male,50,Turkeys,22.51,2,7
4,0,priors,are male,50,Fish,22.51,2,8
4,0,priors,are male,50,Chickens,22.51,2,9
4,0,priors,are male,50,Dogs,22.51,2,10
4,0.333333333333,priors,carry malaria,20,Mosquitos,19.098,3,0
4,0.333333333333,priors,carry malaria,0,Leopards,19.098,3,1
4,0.333333333333,priors,carry malaria,0,Tigers,19.098,3,2
4,0.333333333333,priors,carry malaria,0,Sharks,19.098,3,3
4,0.333333333333,priors,carry malaria,0,Peacocks,19.098,3,4
4,0.333333333333,priors,carry malaria,0,Lions,19.098,3,5
4,0.333333333333,priors,carry malaria,0,Bears,19.098,3,6
4,0.333333333333,priors,carry malaria,0,Turkeys,19.098,3,7
4,0.333333333333,priors,carry malaria,0,Fish,19.098,3,8
4,0.333333333333,priors,carry malaria,0,Chickens,19.098,3,9
4,0.333333333333,priors,carry malaria,0,Dogs,19.098,3,10
4,0.166666666667,priors,attacks swimmers,30,Mosquitos,22.987,4,0
4,0.166666666667,priors,attacks swimmers,0,Leopards,22.987,4,1
4,0.166666666667,priors,attacks swimmers,0,Tigers,22.987,4,2
4,0.166666666667,priors,attacks swimmers,40,Sharks,22.987,4,3
4,0.166666666667,priors,attacks swimmers,0,Peacocks,22.987,4,4
4,0.166666666667,priors,attacks swimmers,0,Lions,22.987,4,5
4,0.166666666667,priors,attacks swimmers,10,Bears,22.987,4,6
4,0.166666666667,priors,attacks swimmers,0,Turkeys,22.987,4,7
4,0.166666666667,priors,attacks swimmers,40,Fish,22.987,4,8
4,0.166666666667,priors,attacks swimmers,0,Chickens,22.987,4,9
4,0.166666666667,priors,attacks swimmers,0,Dogs,22.987,4,10
4,0,priors,have spots,10,Mosquitos,39.7,5,0
4,0,priors,have spots,100,Leopards,39.7,5,1
4,0,priors,have spots,10,Tigers,39.7,5,2
4,0,priors,have spots,10,Sharks,39.7,5,3
4,0,priors,have spots,40,Peacocks,39.7,5,4
4,0,priors,have spots,10,Lions,39.7,5,5
4,0,priors,have spots,10,Bears,39.7,5,6
4,0,priors,have spots,10,Turkeys,39.7,5,7
4,0,priors,have spots,35,Fish,39.7,5,8
4,0,priors,have spots,10,Chickens,39.7,5,9
4,0,priors,have spots,30,Dogs,39.7,5,10
4,1,priors,are juveline,20,Mosquitos,19.202,6,0
4,1,priors,are juveline,20,Leopards,19.202,6,1
4,1,priors,are juveline,20,Tigers,19.202,6,2
4,1,priors,are juveline,20,Sharks,19.202,6,3
4,1,priors,are juveline,20,Peacocks,19.202,6,4
4,1,priors,are juveline,20,Lions,19.202,6,5
4,1,priors,are juveline,20,Bears,19.202,6,6
4,1,priors,are juveline,20,Turkeys,19.202,6,7
4,1,priors,are juveline,20,Fish,19.202,6,8
4,1,priors,are juveline,20,Chickens,19.202,6,9
4,1,priors,are juveline,20,Dogs,19.202,6,10
4,1,priors,have beautiful feathers,0,Mosquitos,31.952,7,0
4,1,priors,have beautiful feathers,0,Leopards,31.952,7,1
4,1,priors,have beautiful feathers,0,Tigers,31.952,7,2
4,1,priors,have beautiful feathers,0,Sharks,31.952,7,3
4,1,priors,have beautiful feathers,50,Peacocks,31.952,7,4
4,1,priors,have beautiful feathers,0,Lions,31.952,7,5
4,1,priors,have beautiful feathers,0,Bears,31.952,7,6
4,1,priors,have beautiful feathers,30,Turkeys,31.952,7,7
4,1,priors,have beautiful feathers,0,Fish,31.952,7,8
4,1,priors,have beautiful feathers,10,Chickens,31.952,7,9
4,1,priors,have beautiful feathers,0,Dogs,31.952,7,10
4,1,priors,carry Lyme disease,0,Cardinals,19.232,8,0
4,1,priors,carry Lyme disease,0,Kangaroos,19.232,8,1
4,1,priors,carry Lyme disease,0,Ducks,19.232,8,2
4,1,priors,carry Lyme disease,0,Robins,19.232,8,3
4,1,priors,carry Lyme disease,40,Ticks,19.232,8,4
4,1,priors,carry Lyme disease,0,Swans,19.232,8,5
4,1,priors,carry Lyme disease,0,Cats,19.232,8,6
4,1,priors,carry Lyme disease,20,Pigeons,19.232,8,7
4,1,priors,carry Lyme disease,0,Dogs,19.232,8,8
4,1,priors,carry Lyme disease,0,Mice,19.232,8,9
4,1,priors,carry Lyme disease,0,Rats,19.232,8,10
4,1,priors,lay eggs,50,Cardinals,28.617,9,0
4,1,priors,lay eggs,0,Kangaroos,28.617,9,1
4,1,priors,lay eggs,50,Ducks,28.617,9,2
4,1,priors,lay eggs,50,Robins,28.617,9,3
4,1,priors,lay eggs,50,Ticks,28.617,9,4
4,1,priors,lay eggs,50,Swans,28.617,9,5
4,1,priors,lay eggs,0,Cats,28.617,9,6
4,1,priors,lay eggs,50,Pigeons,28.617,9,7
4,1,priors,lay eggs,0,Dogs,28.617,9,8
4,1,priors,lay eggs,0,Mice,28.617,9,9
4,1,priors,lay eggs,0,Rats,28.617,9,10
4,1,priors,have pouches,0,Cardinals,15.77,10,0
4,1,priors,have pouches,55,Kangaroos,15.77,10,1
4,1,priors,have pouches,0,Ducks,15.77,10,2
4,1,priors,have pouches,0,Robins,15.77,10,3
4,1,priors,have pouches,0,Ticks,15.77,10,4
4,1,priors,have pouches,0,Swans,15.77,10,5
4,1,priors,have pouches,0,Cats,15.77,10,6
4,1,priors,have pouches,0,Pigeons,15.77,10,7
4,1,priors,have pouches,0,Dogs,15.77,10,8
4,1,priors,have pouches,0,Mice,15.77,10,9
4,1,priors,have pouches,0,Rats,15.77,10,10
4,1,priors,are female,50,Cardinals,20.061,11,0
4,1,priors,are female,50,Kangaroos,20.061,11,1
4,1,priors,are female,50,Ducks,20.061,11,2
4,1,priors,are female,50,Robins,20.061,11,3
4,1,priors,are female,50,Ticks,20.061,11,4
4,1,priors,are female,50,Swans,20.061,11,5
4,1,priors,are female,50,Cats,20.061,11,6
4,1,priors,are female,50,Pigeons,20.061,11,7
4,1,priors,are female,50,Dogs,20.061,11,8
4,1,priors,are female,50,Mice,20.061,11,9
4,1,priors,are female,50,Rats,20.061,11,10
4,1,priors,are red,50,Cardinals,40.823,12,0
4,1,priors,are red,0,Kangaroos,40.823,12,1
4,1,priors,are red,0,Ducks,40.823,12,2
4,1,priors,are red,40,Robins,40.823,12,3
4,1,priors,are red,20,Ticks,40.823,12,4
4,1,priors,are red,0,Swans,40.823,12,5
4,1,priors,are red,20,Cats,40.823,12,6
4,1,priors,are red,0,Pigeons,40.823,12,7
4,1,priors,are red,20,Dogs,40.823,12,8
4,1,priors,are red,20,Mice,40.823,12,9
4,1,priors,are red,10,Rats,40.823,12,10
4,1,priors,are white,0,Cardinals,34.218,13,0
4,1,priors,are white,0,Kangaroos,34.218,13,1
4,1,priors,are white,0,Ducks,34.218,13,2
4,1,priors,are white,0,Robins,34.218,13,3
4,1,priors,are white,10,Ticks,34.218,13,4
4,1,priors,are white,70,Swans,34.218,13,5
4,1,priors,are white,20,Cats,34.218,13,6
4,1,priors,are white,20,Pigeons,34.218,13,7
4,1,priors,are white,20,Dogs,34.218,13,8
4,1,priors,are white,40,Mice,34.218,13,9
4,1,priors,are white,30,Rats,34.218,13,10
4,1,priors,are full-grown,75,Cardinals,38.321,14,0
4,1,priors,are full-grown,80,Kangaroos,38.321,14,1
4,1,priors,are full-grown,80,Ducks,38.321,14,2
4,1,priors,are full-grown,79,Robins,38.321,14,3
4,1,priors,are full-grown,79,Ticks,38.321,14,4
4,1,priors,are full-grown,70,Swans,38.321,14,5
4,1,priors,are full-grown,80,Cats,38.321,14,6
4,1,priors,are full-grown,75,Pigeons,38.321,14,7
4,1,priors,are full-grown,80,Dogs,38.321,14,8
4,1,priors,are full-grown,70,Mice,38.321,14,9
4,1,priors,are full-grown,80,Rats,38.321,14,10
4,1,priors,have wings,100,Cardinals,20.609,15,0
4,1,priors,have wings,0,Kangaroos,20.609,15,1
4,1,priors,have wings,100,Ducks,20.609,15,2
4,1,priors,have wings,100,Robins,20.609,15,3
4,1,priors,have wings,0,Ticks,20.609,15,4
4,1,priors,have wings,100,Swans,20.609,15,5
4,1,priors,have wings,0,Cats,20.609,15,6
4,1,priors,have wings,100,Pigeons,20.609,15,7
4,1,priors,have wings,0,Dogs,20.609,15,8
4,1,priors,have wings,0,Mice,20.609,15,9
4,1,priors,have wings,0,Rats,20.609,15,10
5,0,priors,are female,50,Tigers,19.55,0,0
5,0,priors,are female,50,Swans,19.55,0,1
5,0,priors,are female,60,Leopards,19.55,0,2
5,0,priors,are female,70,Kangaroos,19.55,0,3
5,0,priors,are female,80,Ducks,19.55,0,4
5,0,priors,are female,50,Mosquitos,19.55,0,5
5,0,priors,are female,50,pig,19.55,0,6
5,0,priors,are female,60,swan,19.55,0,7
5,0,priors,are female,75,horse,19.55,0,8
5,0,priors,are female,50,goat,19.55,0,9
5,0,priors,are female,50,mule,19.55,0,10
5,0,priors,have spots,75,Tigers,29.232,1,0
5,0,priors,have spots,80,Swans,29.232,1,1
5,0,priors,have spots,70,Leopards,29.232,1,2
5,0,priors,have spots,10,Kangaroos,29.232,1,3
5,0,priors,have spots,10,Ducks,29.232,1,4
5,0,priors,have spots,0,Mosquitos,29.232,1,5
5,0,priors,have spots,50,pig,29.232,1,6
5,0,priors,have spots,70,swan,29.232,1,7
5,0,priors,have spots,80,horse,29.232,1,8
5,0,priors,have spots,75,goat,29.232,1,9
5,0,priors,have spots,60,mule,29.232,1,10
5,0,priors,eat people,50,Tigers,14.145,2,0
5,0,priors,eat people,0,Swans,14.145,2,1
5,0,priors,eat people,50,Leopards,14.145,2,2
5,0,priors,eat people,0,Kangaroos,14.145,2,3
5,0,priors,eat people,0,Ducks,14.145,2,4
5,0,priors,eat people,0,Mosquitos,14.145,2,5
5,0,priors,eat people,0,pig,14.145,2,6
5,0,priors,eat people,0,swan,14.145,2,7
5,0,priors,eat people,0,horse,14.145,2,8
5,0,priors,eat people,0,goat,14.145,2,9
5,0,priors,eat people,0,mule,14.145,2,10
5,0.333333333333,priors,have wings,0,Tigers,16.354,3,0
5,0.333333333333,priors,have wings,100,Swans,16.354,3,1
5,0.333333333333,priors,have wings,0,Leopards,16.354,3,2
5,0.333333333333,priors,have wings,0,Kangaroos,16.354,3,3
5,0.333333333333,priors,have wings,100,Ducks,16.354,3,4
5,0.333333333333,priors,have wings,100,Mosquitos,16.354,3,5
5,0.333333333333,priors,have wings,0,pig,16.354,3,6
5,0.333333333333,priors,have wings,100,swan,16.354,3,7
5,0.333333333333,priors,have wings,0,horse,16.354,3,8
5,0.333333333333,priors,have wings,0,goat,16.354,3,9
5,0.333333333333,priors,have wings,0,mule,16.354,3,10
5,0.166666666667,priors,have pouches,0,Tigers,11.978,4,0
5,0.166666666667,priors,have pouches,0,Swans,11.978,4,1
5,0.166666666667,priors,have pouches,0,Leopards,11.978,4,2
5,0.166666666667,priors,have pouches,100,Kangaroos,11.978,4,3
5,0.166666666667,priors,have pouches,0,Ducks,11.978,4,4
5,0.166666666667,priors,have pouches,0,Mosquitos,11.978,4,5
5,0.166666666667,priors,have pouches,0,pig,11.978,4,6
5,0.166666666667,priors,have pouches,0,swan,11.978,4,7
5,0.166666666667,priors,have pouches,0,horse,11.978,4,8
5,0.166666666667,priors,have pouches,0,goat,11.978,4,9
5,0.166666666667,priors,have pouches,0,mule,11.978,4,10
5,0,priors,carry malaria,0,Tigers,10.204,5,0
5,0,priors,carry malaria,0,Swans,10.204,5,1
5,0,priors,carry malaria,0,Leopards,10.204,5,2
5,0,priors,carry malaria,0,Kangaroos,10.204,5,3
